AMUZZINI,ANTONIO GIUSTINIANO,ITALIANA,26/3/2003,M,21/3/2015,21/3/2025,NAPOLI
MUZZUPAPPA,CARMELO ALBERTO,ITALIANA,3/4/1920,M,8/10/2017,8/10/2027,PALERMO
MENAPACE,PHILIPPE PASCAL,ITALIANA,14/3/1903,M,6/6/2016,6/6/2026,MILANO
AMUZZINI,BRUNO CARLO,ITALIANA,9/12/1967,M,18/13/2017,18/13/2027,CAGLIARI
BRACA,PAOLO ERMES,ITALIANA,18/4/1902,M,13/13/2017,13/13/2027,POGGIO RENATICO
MARZUTTINI,COSIMO SALVATORE,ITALIANA,7/13/1999,M,1/1/2021,1/1/2031,MONOPOLI
DIAZONI,ELENA GIULIANA GIOVA,ITALIANA,8/7/2009,F,6/8/2022,6/8/2032,CAMPOBASSO
DOCCHIO,GIORGIO FORTUNATO,ITALIANA,22/4/1996,M,10/6/2021,10/6/2031,CAGLIARI
DIBACCO,BRUNA ANGELA,ITALIANA,10/7/1963,F,25/3/2019,25/3/2029,FIRENZE
ANA,ADOREA,ITALIANA,19/4/1964,F,4/4/2019,4/4/2029,GENOVA
BRACA,ONORIO MARIO,ITALIANA,28/2/1949,M,10/1/2016,10/1/2026,VERCELLI
BOZZUFFI,EZIO REMIGIO,ITALIANA,5/2/1954,M,22/13/2021,22/13/2031,FIRENZE
FAZZOLARI,MARCO THOMAS,ITALIANA,16/5/1974,M,24/10/2023,24/10/2033,NAPOLI
MAMPRIN,ANTONIO CATENO,ITALIANA,23/11/1915,M,24/12/2016,24/12/2026,MONOPOLI
SARA,MARTA MARIA,ITALIANA,19/4/1909,F,6/2/2021,6/2/2031,CESENATICO
QUADAGNO,ROBERTO MAURIZIO,ITALIANA,22/5/2000,M,17/1/2015,17/1/2025,BARI
MARETTO,ROSA PATRIZIA,ITALIANA,7/12/1919,F,16/12/2018,16/12/2028,PISA
DALFOVO,NELLO ALMERIO,ITALIANA,7/8/1902,M,1/5/2016,1/5/2026,CAMPOBASSO
CLIVIO,LAURA GRAZIA MARIA,ITALIANA,24/8/1907,F,27/7/2015,27/7/2025,TRENTO
RIZZI,AGATINO LUIGI,ITALIANA,20/3/1987,M,7/11/2023,7/11/2033,VIBO VALENTIA
MARGAGLIANO,LUCA FILASTRO,ITALIANA,10/5/1996,M,16/1/2015,16/1/2025,BARI
LAZZERI,COSTANTIN,ITALIANA,4/2/1901,M,2/6/2017,2/6/2027,CAMPOBASSO
DIZONNO,ALESSANDRO G. A.,ITALIANA,2/6/2000,M,24/5/2018,24/5/2028,CAMPOBASSO
PIUNTI,FRANCESCO PA,ITALIANA,24/5/1954,M,10/11/2023,10/11/2033,CESENATICO
LLONGO,CARMINE MARIO,ITALIANA,13/9/1952,M,19/9/2017,19/9/2027,GAMBETTOLA
ABALSAMO,RAFFAELE 950,ITALIANA,20/11/1920,M,3/12/2017,3/12/2027,TORINO
FARRUGGIA,MANFREDI GIOVANNI,ITALIANA,16/6/1975,M,2/7/2022,2/7/2032,MILANO MARITTIMA
PIVA,EDOARDO FRANCESCO,ITALIANA,10/10/1975,M,22/11/2017,22/11/2027,ROMA
BOZZUFFI,FELICE RINALDO,ITALIANA,10/5/1967,M,28/8/2016,28/8/2026,CAGLIARI
CORAZZA,ERCOLE FAUSTO,ITALIANA,23/1/1921,M,5/7/2018,5/7/2028,MILANO
BEASISO,MARIA LUIGIA ANTONIE,ITALIANA,17/2/1971,F,14/12/2016,14/12/2026,TERAMO
OZELLO,GRADITO,ITALIANA,25/3/1958,M,27/8/2016,27/8/2026,VERCELLI
TOBA,ADA LUISIANA,ITALIANA,25/2/1959,F,4/4/2018,4/4/2028,MILANO MARITTIMA
MARGAGLIANO,CARMELO GIOVANNI,ITALIANA,26/4/2001,M,28/2/2022,28/2/2032,VIBO VALENTIA
FRANCH,MARIA PIA G,ITALIANA,20/7/1928,F,27/13/2018,27/13/2028,VENEZIA
VEZZOSI,ROLAND,ITALIANA,6/3/1929,M,14/8/2017,14/8/2027,BOLZANO
MAMPRIN,ALBER,ITALIANA,23/11/1939,M,6/10/2020,6/10/2030,MONOPOLI
EAFOLLA,SELVINO,ITALIANA,15/5/1940,M,19/10/2016,19/10/2026,FIRENZE
SPADUZZI,MARIA SEBASTIANA,ITALIANA,13/2/1990,F,26/9/2017,26/9/2027,PALERMO
DEBALSI,MADRO SERGIO,ITALIANA,12/7/1919,M,28/3/2021,28/3/2031,TORINO
DEPALMA,CALOGERO PAOLINO,ITALIANA,10/9/1944,M,3/7/2019,3/7/2029,MONOPOLI
DAZZO,RETO,ITALIANA,12/10/1921,M,7/3/2020,7/3/2030,VERCELLI
COPPOLINO,ANTONIO MARINO,ITALIANA,13/8/1946,M,2/3/2019,2/3/2029,TORINO
LLONGO,SANDRO SANTE,ITALIANA,2/10/1947,M,8/8/2017,8/8/2027,TRENTO
CARZOLA,MARIA RAFFAELA,ITALIANA,10/1/1948,F,8/2/2022,8/2/2032,GAMBETTOLA
ACCARINI,FERDINANDO AMADIO,ITALIANA,21/12/1958,M,20/7/2015,20/7/2025,GAMBETTOLA
PIUNTI,LUIGI GIACOMO,ITALIANA,15/9/1962,M,8/2/2021,8/2/2031,BOLOGNA
ABALSAMO,ADEO,ITALIANA,21/12/1929,M,13/11/2020,13/11/2030,GAMBETTOLA
LLONGO,MAEDEO,ITALIANA,14/9/2002,M,20/7/2022,20/7/2032,MILANO
PIETRO,GIUSEPPE PRIMO,ITALIANA,18/1/1926,M,13/9/2019,13/9/2029,MONOPOLI
DIBACCO,MARIA TIZIANA,ITALIANA,7/13/1933,F,17/4/2017,17/4/2027,VENEZIA
TOBA,DANIELE ANTONIO FRANCESCO,ITALIANA,18/8/1910,M,16/9/2015,16/9/2025,NAPOLI
ALFANO,EVALDO VALENTINO,ITALIANA,17/8/1953,M,16/8/2021,16/8/2031,BOLOGNA
PIETRO,TOMASEO,ITALIANA,18/8/1910,M,13/3/2019,13/3/2029,CESENATICO
MEZZULLO,MARIO BENEDETTO,ITALIANA,5/7/1972,M,25/3/2015,25/3/2025,FIRENZE
BABBINI,AISSATOU,ITALIANA,16/11/1903,F,22/6/2017,22/6/2027,BOLOGNA
SAPUTO,BRUNO FU EGIDIO,ITALIANA,1/8/1985,M,28/4/2017,28/4/2027,TORINO
MUSARRA,ANTONIO MASSIMO,ITALIANA,6/11/1950,M,27/4/2021,27/4/2031,VIBO VALENTIA
UZZI,FRIEDA,ITALIANA,14/10/1996,F,7/6/2020,7/6/2030,TERAMO
BERTAGNOLLI,INGRID,ITALIANA,14/5/1995,F,2/10/2020,2/10/2030,VERCELLI
ABALSAMO,ERMOGENE,ITALIANA,21/3/2009,M,18/13/2017,18/13/2027,PALERMO
MAZZURCO,GIUSEPPE MIRCO,ITALIANA,15/3/1989,M,10/2/2019,10/2/2029,MONOPOLI
FIZZAROTTI,ALFONSO CARMINE,ITALIANA,26/5/1938,M,2/3/2020,2/3/2030,MONOPOLI
LUALDI,GIANVITO,ITALIANA,2/9/1912,M,16/1/2018,16/1/2028,VENEZIA
RUZZOLINI,LJUBICA,ITALIANA,28/13/1915,F,22/8/2020,22/8/2030,TORINO
CARZOLA,GEORGIOS,ITALIANA,4/12/2008,M,5/2/2015,5/2/2025,GAMBETTOLA
LUALDI,LUIGI SILVIO,ITALIANA,6/11/1973,M,3/11/2022,3/11/2032,CAMPOBASSO
CUZZUPOLI,GIANNI ALBERTO,ITALIANA,17/1/1921,M,20/8/2019,20/8/2029,CAGLIARI
BEZZO,ERNICO,ITALIANA,24/3/1978,M,22/4/2022,22/4/2032,PISA
PIETRO,RITA ELVIRA,ITALIANA,7/10/1982,F,23/5/2015,23/5/2025,FIRENZE
UBALDI,VINCENZO BRUNO,ITALIANA,27/10/1970,M,14/6/2015,14/6/2025,TORINO
FARRUGGIA,GIANBERTO,ITALIANA,24/11/2009,M,5/6/2016,5/6/2026,MILANO MARITTIMA
UZZI,ANTONIO ADELIO,ITALIANA,20/13/1927,M,25/11/2022,25/11/2032,ROMA
PAZZI,ADELINO RAFFAELE,ITALIANA,8/8/1989,M,20/9/2023,20/9/2033,POGGIO RENATICO
PIETRO,MARIA-TERESA,ITALIANA,22/12/1985,F,3/6/2020,3/6/2030,VENEZIA
ALFANO,MARSILIO,ITALIANA,20/5/1902,M,16/7/2016,16/7/2026,MONOPOLI
CHYURLIA,MASSIMO LORIS,ITALIANA,5/13/2009,M,12/3/2018,12/3/2028,GENOVA
LUALDI,MARIA ENZA,ITALIANA,24/7/1932,F,21/12/2016,21/12/2026,CESENATICO
AMUZZINI,ANNANTONIA,ITALIANA,12/8/1928,F,9/6/2019,9/6/2029,BOLZANO
LAZZERI,VALPIERO,ITALIANA,12/8/1928,M,20/2/2023,20/2/2033,PISA
LAZZERI,MICHELE FLAVIO,ITALIANA,20/12/1979,M,21/1/2021,21/1/2031,MONOPOLI
GIZZONIO,TANJA G.M.,ITALIANA,4/13/2005,F,15/5/2018,15/5/2028,NAPOLI
VASALLO,ROSSANA ROSARIA,ITALIANA,25/6/1999,F,14/8/2020,14/8/2030,FIRENZE
PEZZUTO,FLAVIO ALFREDO,ITALIANA,18/7/1974,M,2/1/2022,2/1/2032,NAPOLI
DÏARTIBALE,ELIO,ITALIANA,22/10/2001,M,3/2/2017,3/2/2027,BARI
VALENTINI,PAOLO P.,ITALIANA,20/7/1987,M,21/7/2020,21/7/2030,FIRENZE
LAZZERI,FRANCESCO M.R.,ITALIANA,27/5/1964,M,7/4/2022,7/4/2032,CESENATICO
OZELLO,UDALRICO,ITALIANA,17/9/1952,M,26/4/2018,26/4/2028,ROMA
AZZONI,ANTONINO M.,ITALIANA,4/1/1955,M,6/8/2020,6/8/2030,TERAMO
SARA,FERNANDO FORTUNATO,ITALIANA,14/11/1936,M,24/4/2016,24/4/2026,ROMA
FIZZAROTTI,ALESSANDRO MASSIMO,ITALIANA,20/11/1907,M,26/7/2020,26/7/2030,VIBO VALENTIA
BRACA,ILDO GIUSEPPE,ITALIANA,15/1/1946,M,20/2/2020,20/2/2030,CESENATICO
TABBANO,OTTONE,ITALIANA,19/9/1979,M,19/2/2016,19/2/2026,POGGIO RENATICO
VIA,MARIO ANTONINO,ITALIANA,3/13/1931,M,24/4/2021,24/4/2031,CESENATICO
DEBALSI,LAURA BENEDETTA,ITALIANA,28/2/1939,F,14/10/2019,14/10/2029,PALERMO
GUZZON,GIUSEPPE SIMONE,ITALIANA,8/5/1926,M,2/6/2016,2/6/2026,ROMA
ABALSAMO,VENANZIO AMERIGO,ITALIANA,7/5/1911,M,23/2/2018,23/2/2028,VENEZIA
VALENTINI,REI DARIO,ITALIANA,27/12/1995,M,20/9/2015,20/9/2025,CAMPOBASSO
AMUZZINI,RENZO GIORDANO,ITALIANA,28/10/1988,M,25/7/2016,25/7/2026,TORINO
DIAZONI,LENZI,ITALIANA,7/12/1904,M,24/7/2022,24/7/2032,CAGLIARI
MIALE,ITALICO,ITALIANA,3/3/1957,M,10/8/2018,10/8/2028,TRENTO
OZELLO,GIOVANNI EUG,ITALIANA,13/6/1962,M,28/13/2017,28/13/2027,MILANO MARITTIMA
TOBA,ROMANO ENRICO,ITALIANA,24/11/2000,M,18/8/2021,18/8/2031,CAGLIARI
RIZZUTTO,GIOVANNI RENATO,ITALIANA,16/12/2005,M,22/3/2019,22/3/2029,BOLZANO
GIZZONIO,GIAMPALMERIO,ITALIANA,3/2/1937,M,27/12/2017,27/12/2027,NAPOLI
PAPUCCI,CASARE,ITALIANA,23/11/1968,M,2/7/2023,2/7/2033,GAMBETTOLA
NABOT,GIANLUIGI BIAGIO,ITALIANA,8/8/1972,M,28/7/2022,28/7/2032,VIBO VALENTIA
TABACCHI,MORENO,ITALIANA,9/6/1921,M,26/9/2019,26/9/2029,MONOPOLI
TABACCHI,PIA,ITALIANA,3/7/1961,F,3/9/2017,3/9/2027,GENOVA
SALOMONE,TIZIANA ALBA MARIA,ITALIANA,2/7/1971,F,19/7/2016,19/7/2026,MILANO MARITTIMA
STEFANO,BALDASSARRE,ITALIANA,24/13/1911,M,11/2/2020,11/2/2030,BOLOGNA
UBALDI,EDOARDO EUGENIO,ITALIANA,24/6/2004,M,6/3/2018,6/3/2028,BOLOGNA
MUSARRA,NADIA IMMACOLATA,ITALIANA,17/6/1995,F,12/10/2021,12/10/2031,NAPOLI
LLONGO,GIUSEPPE DANILO,ITALIANA,5/1/1943,M,3/12/2016,3/12/2026,VIBO VALENTIA
PIUNTI,EMILIOSTEFANO,ITALIANA,17/5/1970,M,13/8/2021,13/8/2031,NAPOLI
NABOT,CLAUDIA ANGELA,ITALIANA,1/2/1931,F,9/10/2018,9/10/2028,NUORO
MARETTO,ARISTIDE,ITALIANA,8/3/1999,M,25/7/2017,25/7/2027,CAGLIARI
MIALE,MAURO MARCELLO,ITALIANA,18/7/2010,M,2/6/2018,2/6/2028,FIRENZE
DOCCHIO,MARINA STEPANOVNA,ITALIANA,26/1/1939,F,21/2/2021,21/2/2031,GAMBETTOLA
LOZZI,PIETRO UGO,ITALIANA,20/11/1910,M,3/2/2015,3/2/2025,MONOPOLI
MARETTO,MARTINO FERNANDO,ITALIANA,27/8/1950,M,13/10/2019,13/10/2029,TORINO
FAZZOLARI,ROSARIO MASSIMO,ITALIANA,9/12/1948,M,19/3/2023,19/3/2033,TORINO
ZUZZI,DONATO AMERIGO,ITALIANA,25/13/2005,M,10/7/2023,10/7/2033,GAMBETTOLA
CASCINO,MASSSIMO,ITALIANA,23/4/1966,M,17/13/2019,17/13/2029,TERAMO
VUSTE,WOLFANG,ITALIANA,1/13/1901,M,27/7/2018,27/7/2028,TORINO
NABOT,CARLO ANDREA,ITALIANA,25/2/1938,M,24/10/2023,24/10/2033,VENEZIA
SHUSETTE,PAOLO CORRADO,ITALIANA,28/12/1998,M,26/3/2020,26/3/2030,TERAMO
MEZZULLO,ORLANDO NICOLA,ITALIANA,26/11/1903,M,17/12/2022,17/12/2032,VENEZIA
BERTAGNOLLI,STEFANELLA,ITALIANA,11/2/1938,F,17/6/2020,17/6/2030,MILANO MARITTIMA
MEZZULLO,MARIO PRESCILLO,ITALIANA,28/12/1997,M,6/2/2023,6/2/2033,MILANO
LAZZERI,MARIO ELIO,ITALIANA,8/9/1914,M,21/8/2023,21/8/2033,MILANO MARITTIMA
VEZZOSI,ANNUNZIATO MICHELE,ITALIANA,3/6/1924,M,16/12/2015,16/12/2025,BARI
AZZONI,LUIGIA PRIMAVERA,ITALIANA,22/6/1926,F,5/5/2015,5/5/2025,CESENATICO
WAGER,NALDO,ITALIANA,20/8/1984,M,28/10/2017,28/10/2027,GENOVA
TOMMASO,ANNA MARIA IDA,ITALIANA,1/5/2006,F,27/10/2015,27/10/2025,MONOPOLI
GIZZONIO,ELIA SEBASTIANO,ITALIANA,6/6/1956,M,17/2/2019,17/2/2029,VERCELLI
CAOLA,VITTORIO EDUARDO,ITALIANA,17/1/1951,M,2/6/2018,2/6/2028,BARI
SPADUZZI,MARCO SIMONE,ITALIANA,10/3/1918,M,2/10/2021,2/10/2031,TERAMO
PINAMONTI,MARIA MARUSCA,ITALIANA,9/6/1962,F,16/8/2022,16/8/2032,VENEZIA
BRACA,EDUARDO FRANCO,ITALIANA,13/12/1983,M,12/6/2022,12/6/2032,BARI
PUZZUOLI,GIACOMO ORESTE,ITALIANA,20/12/1979,M,28/1/2017,28/1/2027,CAMPOBASSO
ACCARINI,GIANNI PASQUALE C.,ITALIANA,21/11/1900,M,18/9/2018,18/9/2028,VERCELLI
TIZOT,GAETANO CALOGERO,ITALIANA,13/7/1937,M,27/11/2016,27/11/2026,MILANO
VEZZOSI,MAURO-NINO,ITALIANA,11/4/1971,M,14/8/2020,14/8/2030,GENOVA
AMUZZINI,GIANRAFFAELE,ITALIANA,1/8/1909,M,13/7/2015,13/7/2025,TERAMO
DEPALMA,GIOVANNI EZI,ITALIANA,27/3/1913,M,19/1/2019,19/1/2029,VENEZIA
ALFANO,ELENA ADRIANA,ITALIANA,27/3/1900,F,9/1/2023,9/1/2033,FIRENZE
QUOTROCHI,MARCO PRIMO,ITALIANA,6/10/1961,M,5/5/2021,5/5/2031,MILANO MARITTIMA
BARRACO,LUCIO PACIFICO I. G.,ITALIANA,13/6/1962,M,25/11/2018,25/11/2028,ROMA
VASALLO,VOLTERO,ITALIANA,26/4/1925,M,16/1/2022,16/1/2032,MILANO
MARETTO,ROSA CARLA,ITALIANA,13/12/1968,F,10/3/2019,10/3/2029,TERAMO
PUZZUOLI,MASSIMO GABRIELE,ITALIANA,1/9/1904,M,9/6/2016,9/6/2026,PISA
TYLER,CARMELINA ASSUNTA,ITALIANA,22/10/2001,F,21/2/2023,21/2/2033,NUORO
TYLER,WERONIKA,ITALIANA,10/1/1948,F,27/11/2016,27/11/2026,PALERMO
CHYURLIA,ANNA RITA,ITALIANA,17/5/1970,F,10/8/2018,10/8/2028,PALERMO
BOZZUFFI,FRANCO EDOARDO,ITALIANA,3/8/1953,M,10/10/2022,10/10/2032,NAPOLI
CASCINO,GAETANA,ITALIANA,8/1/1961,F,6/4/2015,6/4/2025,CAMPOBASSO
TABBANO,ANSELMO ANTONIO,ITALIANA,12/2/1953,M,19/8/2016,19/8/2026,TERAMO
CAOLA,TERESA SERIDANA,ITALIANA,26/1/1939,M,9/12/2017,9/12/2027,MILANO MARITTIMA
QUOTROCHI,ROCCO ALBERTO,ITALIANA,5/9/1907,M,10/2/2023,10/2/2033,NAPOLI
DEBALSI,AVADEMIRO,ITALIANA,1/12/1987,M,5/11/2021,5/11/2031,GENOVA
PINAMONTI,UMBERTO ANGELO,ITALIANA,16/10/1922,M,8/7/2017,8/7/2027,PISA
LOZZI,AGOSTINO ROMANO,ITALIANA,3/8/1953,M,11/7/2017,11/7/2027,ROMA
DOCCHIO,DIANA RITA,ITALIANA,16/6/1947,F,14/5/2022,14/5/2032,FIRENZE
DEZZUTTI,FRANCISCO MATTEO,ITALIANA,5/8/1939,M,8/1/2017,8/1/2027,PISA
DEZZUTTI,LUCIANO CARMINE,ITALIANA,10/10/1922,M,9/6/2016,9/6/2026,BOLZANO
OZELLO,LAURA FRANCESCA,ITALIANA,3/8/1966,F,12/4/2015,12/4/2025,NUORO
UBALDI,VALTER GIUSEPPE,ITALIANA,22/8/1971,M,22/8/2021,22/8/2031,CAGLIARI
CAZZULINO,GIUSSEPPE,ITALIANA,7/2/1988,M,24/9/2023,24/9/2033,MILANO MARITTIMA
DEON,PAOLO SESTO,ITALIANA,24/11/2000,M,23/8/2019,23/8/2029,TRENTO
VALENTINO,LIBORIO PAOLO,ITALIANA,16/13/2007,M,7/1/2018,7/1/2028,CAMPOBASSO
RAUZI,FILIPPO MASSIMILIANO,ITALIANA,27/11/1906,M,27/2/2022,27/2/2032,POGGIO RENATICO
BABBINI,GIAN ENRICO,ITALIANA,16/2/1912,M,18/7/2023,18/7/2033,MONOPOLI
VEZZOSI,LUCA MICHELE,ITALIANA,17/5/1990,M,19/11/2020,19/11/2030,TRENTO
DALFOVO,SASHA,ITALIANA,21/10/1931,M,7/3/2022,7/3/2032,VERCELLI
LLONGO,GUIDO TIZIANO,ITALIANA,18/6/2004,M,2/1/2016,2/1/2026,TORINO
COPPOLINO,GIANLUIGI CLAUDIO,ITALIANA,16/8/1917,M,4/11/2016,4/11/2026,BOLZANO
SCIABA,CLEMENTE ANGELO,ITALIANA,6/6/1936,M,11/4/2022,11/4/2032,GENOVA
SAPUTO,SIVA NATALINA,ITALIANA,1/1/1909,F,23/11/2017,23/11/2027,CESENATICO
SALVATORE,MARIA LUIGIA ADELE,ITALIANA,8/9/1988,F,10/13/2018,10/13/2028,VENEZIA
ZUZZI,RACHELINA,ITALIANA,10/6/1963,F,1/10/2021,1/10/2031,BARI
PIVA,NICOLA ALFONSO A.,ITALIANA,16/12/1928,M,10/2/2016,10/2/2026,CESENATICO
PHILIP,DOMENICO RENZO,ITALIANA,3/13/1901,M,23/6/2015,23/6/2025,BOLOGNA
PINAMONTI,BORTOLO VALERIO,ITALIANA,22/6/1920,M,1/2/2017,1/2/2027,MONOPOLI
CANZUTTI,VITTORIO FRANCESCO MARIA,ITALIANA,2/8/2007,M,15/10/2020,15/10/2030,TRENTO
CASCINO,ARIO STEFANO,ITALIANA,17/2/2003,M,27/9/2016,27/9/2026,GENOVA
COPPOLINO,NEREO SANTO,ITALIANA,6/3/1900,M,6/10/2021,6/10/2031,MONOPOLI
TOBA,MORENAO,ITALIANA,4/12/1922,M,5/8/2019,5/8/2029,PISA
MOMBELLO,KARL JAKOB,ITALIANA,23/13/1960,M,5/5/2021,5/5/2031,VENEZIA
DAZZO,MARCO GIAN LUIGI,ITALIANA,11/4/1956,M,6/6/2016,6/6/2026,TRENTO
TOBA,GIMO,ITALIANA,21/3/2009,M,25/4/2023,25/4/2033,VENEZIA
RAUZI,PIETRO FLAVIO,ITALIANA,7/13/1902,M,11/11/2021,11/11/2031,TERAMO
ACCARINI,SECONDO MARIO,ITALIANA,3/13/1931,M,22/1/2023,22/1/2033,BOLZANO
ZUZZI,BENIAMINO GIOVANNI,ITALIANA,15/7/1949,M,27/5/2023,27/5/2033,BARI
VUSTE,SILVIO BENIAMINO,ITALIANA,23/3/1971,M,22/5/2023,22/5/2033,CESENATICO
MARGAGLIANO,SABINO SOCCORSO,ITALIANA,20/8/1996,M,27/1/2023,27/1/2033,BOLOGNA
ZUZZI,NEMESIO,ITALIANA,15/13/1963,M,16/9/2023,16/9/2033,NUORO
DEBALSI,ERNESTO LUIGI ANTONI,ITALIANA,6/6/1941,M,4/11/2018,4/11/2028,BARI
RUSSO,ERMINIO VINCENZO,ITALIANA,21/10/1950,M,28/6/2016,28/6/2026,POGGIO RENATICO
GUZZON,LUIGI AUDISIO FELICE,ITALIANA,21/9/1913,M,14/6/2016,14/6/2026,ROMA
BARRACO,ANGELICA MARIA,ITALIANA,21/6/1953,F,7/2/2021,7/2/2031,NAPOLI
MAMPRIN,GIORGIO ENRICO,ITALIANA,23/12/1903,M,6/5/2020,6/5/2030,VENEZIA
DIAZONI,MARIA FEDELA,ITALIANA,18/6/2004,F,27/7/2023,27/7/2033,NUORO
VACANTI,RENALDO,ITALIANA,3/1/1920,M,7/2/2017,7/2/2027,TORINO
PUZZUOLI,GUIDO PIETRO,ITALIANA,17/6/1964,M,1/11/2018,1/11/2028,ROMA
DAZZO,PIERO VINCENZO,ITALIANA,8/6/1957,M,1/6/2022,1/6/2032,BOLOGNA
UBALDI,PAOLO CORRADO,ITALIANA,2/6/1986,M,17/4/2017,17/4/2027,CAMPOBASSO
VASALLO,ERNESTO LUIGI ANTONI,ITALIANA,19/2/1972,M,16/6/2017,16/6/2027,TRENTO
SCIABA,FRANCO CESARE,ITALIANA,13/12/1908,M,26/5/2023,26/5/2033,CESENATICO
CAZZULINO,TERESITO,ITALIANA,2/8/1931,M,17/10/2023,17/10/2033,FIRENZE
PREZZI,ALESSIA,ITALIANA,26/9/2005,F,7/8/2022,7/8/2032,MILANO
FLAIM,DESYREE,ITALIANA,28/10/1991,F,7/7/2021,7/7/2031,CESENATICO
RAUZI,GAVINO,ITALIANA,12/1/1914,M,5/2/2017,5/2/2027,CESENATICO
SPADUZZI,ADELMO GIUSEPPE,ITALIANA,3/8/1905,M,21/2/2018,21/2/2028,MILANO
EAFOLLA,ULRICA NERINA,ITALIANA,21/7/1982,F,23/6/2020,23/6/2030,TORINO
BABBINI,M.LUIGI,ITALIANA,28/2/1949,M,24/6/2015,24/6/2025,MILANO
CAOLA,ANGELA PIERINA,ITALIANA,9/8/1924,F,24/8/2020,24/8/2030,VERCELLI
PEZZUTO,LUCIANO VINCENZO,ITALIANA,4/13/2002,M,20/5/2016,20/5/2026,TORINO
MAZZURCO,ADRIANA PALMA,ITALIANA,19/3/1949,F,21/9/2016,21/9/2026,TRENTO
WAGER,ALFREDO VINCENZO,ITALIANA,13/4/1912,M,2/1/2022,2/1/2032,PISA
RUSSO,CESARE PALMIRO,ITALIANA,16/7/1973,M,16/8/2022,16/8/2032,GENOVA
DÏARTIBALE,IREOS,ITALIANA,10/2/1938,M,4/5/2022,4/5/2032,FIRENZE
ZUZZI,RAFFAELE AUGUSTO,ITALIANA,16/4/1975,M,21/5/2017,21/5/2027,NAPOLI
CLIVIO,LELIO LORENZO,ITALIANA,26/3/1943,M,10/10/2018,10/10/2028,MILANO MARITTIMA
BERTAGNOLLI,ALFANO,ITALIANA,4/7/1930,M,14/12/2016,14/12/2026,CAGLIARI
RUSSO,GIANNA ANTONIA,ITALIANA,5/8/1940,F,3/2/2021,3/2/2031,BOLOGNA
MARETTO,DARIO LUCIANO,ITALIANA,17/8/1910,M,26/5/2015,26/5/2025,NUORO
MARZUTTINI,ERNESTINO,ITALIANA,13/9/1969,M,20/6/2015,20/6/2025,CESENATICO
FAZZOLARI,ZULBERTO,ITALIANA,19/8/1965,M,10/5/2019,10/5/2029,VERCELLI
RIZZI,SEBASTIANO MARIA,ITALIANA,13/1/2009,M,8/6/2020,8/6/2030,BOLOGNA
PINAMONTI,LUIGI UMBERTO,ITALIANA,11/13/1947,M,2/6/2022,2/6/2032,BOLOGNA
LAZZERI,GIACOMO GIUS,ITALIANA,8/4/1983,M,23/13/2016,23/13/2026,PISA
LAZZERI,ANSALDA,ITALIANA,6/7/1901,F,13/7/2016,13/7/2026,NUORO
DIAZONI,MARLENA,ITALIANA,23/4/1966,F,28/8/2015,28/8/2025,BARI
RIZZI,ROSARIO GIORGIO,ITALIANA,1/11/1939,M,17/2/2021,17/2/2031,GENOVA
FRANCH,ESTEFAN,ITALIANA,9/11/1982,M,13/3/2019,13/3/2029,BOLOGNA
CARZOLA,ISA JIRIES HANNA,ITALIANA,28/12/1966,F,28/12/2020,28/12/2030,MILANO MARITTIMA
FAZZOLARI,ANDREA MASSIMO,ITALIANA,23/8/1911,M,3/9/2021,3/9/2031,MILANO
STEFANO,AMBERTO,ITALIANA,2/9/1956,M,2/6/2021,2/6/2031,CAGLIARI
PIUNTI,CATERINA,ITALIANA,15/5/1908,F,9/8/2021,9/8/2031,GAMBETTOLA
QUOTROCHI,AGOSTINO VITO ANTONI,ITALIANA,7/6/1950,M,19/3/2020,19/3/2030,BOLZANO
BABBINI,GESUALDO,ITALIANA,18/12/1908,M,11/2/2020,11/2/2030,GAMBETTOLA
CASCINO,LIDANO,ITALIANA,12/12/1925,M,3/13/2023,3/13/2033,BARI
FRANCH,FIORANNA,ITALIANA,10/12/1957,F,22/13/2020,22/13/2030,MILANO MARITTIMA
LLONGO,ELIA GIACOMO,ITALIANA,2/13/1992,M,1/9/2019,1/9/2029,VENEZIA
VALENTINO,MELANINO,ITALIANA,18/1/1928,M,12/7/2023,12/7/2033,NUORO
MENAPACE,ANTONIO PARIDE,ITALIANA,19/12/1976,M,25/3/2015,25/3/2025,TRENTO
AMUZZINI,GUIDO PIERO ANGELO,ITALIANA,5/4/1953,M,7/4/2022,7/4/2032,NUORO
BEZZO,EZIO ANTONIO LUIGI,ITALIANA,10/1/1910,M,24/12/2020,24/12/2030,VIBO VALENTIA
MUZZUPAPPA,ROBERTA ARIANNA,ITALIANA,13/5/1935,F,15/11/2018,15/11/2028,BOLZANO
VEZZOSI,ROSARITA,ITALIANA,18/3/1959,F,4/8/2021,4/8/2031,BOLZANO
FARRUGGIA,SERGIO ARISTIDE,ITALIANA,12/4/1967,M,21/2/2018,21/2/2028,MILANO MARITTIMA
UZZI,LORIS FABRIZIO,ITALIANA,7/13/1960,M,24/6/2016,24/6/2026,NAPOLI
LLONGO,ROSINO ANTONIO,ITALIANA,18/3/1996,M,16/11/2015,16/11/2025,VIBO VALENTIA
DEBALSI,LUCIA TERESA,ITALIANA,10/11/2009,F,4/11/2016,4/11/2026,TORINO
